,country,cluster_id,competitor_entry_date
3418,country_4,ID_314,2005-12-01
3421,country_38,ID_3065,2009-10-01
3423,country_42,ID_3183,2020-12-01
3425,country_36,ID_2682,2017-02-01
3426,country_35,ID_1226,2018-05-01
3429,country_21,ID_1837,2021-12-01
3430,country_4,ID_314,1998-11-01
3431,country_37,ID_601,2016-04-01
3432,country_9,ID_817,2010-04-01
3433,country_36,ID_2711,2020-09-01
3435,country_42,ID_3154,2014-05-01
3436,country_20,ID_1709,1990-01-01
3438,country_21,ID_1837,2005-09-01
3440,country_41,ID_3251,2020-02-01
3441,country_42,ID_3166,2017-08-01
3443,country_21,ID_1843,2021-10-01
3450,country_38,ID_3074,2016-07-01
3451,country_20,ID_1706,2017-11-01
3452,country_21,ID_1829,2010-05-01
3453,country_6,ID_496,2018-07-01
3455,country_41,ID_3220,2014-05-01
3456,country_22,ID_1945,2020-08-01
3457,country_38,ID_3113,2023-09-01
3458,country_1,ID_237,2023-06-01
3459,country_2,ID_130,2012-08-01
3461,country_20,ID_1706,2013-08-01
3462,country_22,ID_1924,2015-11-01
3464,country_2,ID_117,2022-04-01
3465,country_15,ID_958,2013-08-01
3466,country_15,ID_956,2016-02-01
3467,country_24,ID_2082,2017-07-01
3468,country_31,ID_2605,2025-06-01
3469,country_38,ID_3100,1998-10-01
3471,country_21,ID_1878,2016-06-01
3472,country_41,ID_3250,2022-03-01
3473,country_38,ID_3050,2000-07-01
3474,country_29,ID_2437,2013-04-01
3476,country_15,ID_946,2007-02-01
3477,country_35,ID_1194,2019-02-01
3478,country_15,ID_938,2003-11-01
3479,country_32,ID_2748,2007-07-01
3480,country_18,ID_1659,2001-10-01
3481,country_15,ID_988,2021-11-01
3482,country_42,ID_3167,2013-07-01
3483,country_42,ID_3170,2004-03-01
3485,country_41,ID_3237,2011-11-01
3486,country_20,ID_1703,2017-04-01
3487,country_15,ID_937,2014-03-01
3488,country_42,ID_3202,2022-03-01
3489,country_14,ID_1375,2000-11-01
3490,country_20,ID_1706,2018-05-01
3491,country_21,ID_1841,2019-05-01
3492,country_21,ID_1837,2019-10-01
3494,country_35,ID_1183,2018-10-01
3497,country_10,ID_870,2016-06-01
3498,country_4,ID_328,1998-08-01
3499,country_35,ID_1176,2020-08-01
3502,country_21,ID_1835,2023-02-01
3505,country_21,ID_1848,2008-01-01
3506,country_14,ID_1369,2014-10-01
3509,country_14,ID_1405,2020-08-01
3511,country_40,ID_3011,2017-01-01
3512,country_4,ID_329,2002-12-01
3514,country_6,ID_497,1996-05-01
3516,country_16,ID_1463,2020-12-01
3517,country_6,ID_496,2017-12-01
3518,country_38,ID_3113,2023-10-01
3521,country_4,ID_329,2018-07-01
3522,country_15,ID_950,2020-07-01
3524,country_41,ID_3249,2004-06-01
3526,country_42,ID_3157,2013-09-01
3527,country_21,ID_1829,2015-08-01
3529,country_6,ID_501,2019-05-01
3530,country_10,ID_889,2000-11-01
3534,country_36,ID_2682,2019-07-01
3535,country_42,ID_3180,2020-11-01
3536,country_22,ID_1944,2024-02-01
3537,country_22,ID_1925,2016-08-01
3538,country_33,ID_2843,2022-08-01
3539,country_13,ID_1293,2022-09-01
3540,country_10,ID_858,2021-02-01
3542,country_33,ID_2842,2021-01-01
3543,country_25,ID_2231,2021-11-01
3544,country_16,ID_1455,2017-11-01
3546,country_18,ID_1629,2017-02-01
3548,country_32,ID_2754,2016-06-01
3549,country_0,ID_66,2018-03-01
3551,country_10,ID_851,2014-12-01
3552,country_38,ID_3108,2013-01-01
3553,country_21,ID_1878,2015-09-01
3554,country_37,ID_594,2021-08-01
3556,country_42,ID_3201,2014-12-01
3557,country_15,ID_950,2015-11-01
3559,country_1,ID_236,2021-10-01
3561,country_14,ID_1361,2010-08-01
3562,country_15,ID_956,2020-06-01
3563,country_22,ID_1952,2014-11-01
3564,country_42,ID_3154,2009-08-01
3565,country_14,ID_1375,2002-11-01
3566,country_22,ID_1944,2022-08-01
3567,country_9,ID_822,2018-12-01
3568,country_37,ID_621,2023-02-01
3569,country_32,ID_2748,2014-03-01
3570,country_15,ID_946,2017-09-01
3571,country_21,ID_1823,2021-01-01
3572,country_20,ID_1706,2008-10-01
3573,country_21,ID_1842,2000-10-01
3574,country_32,ID_2782,1990-10-01
3575,country_21,ID_1835,2001-06-01
3576,country_21,ID_1828,2004-09-01
3577,country_16,ID_1503,2015-05-01
3578,country_21,ID_1846,2017-04-01
3582,country_32,ID_2785,2008-09-01
3583,country_32,ID_2783,1996-06-01
3584,country_22,ID_1939,2019-06-01
3588,country_21,ID_1841,2020-07-01
3589,country_35,ID_1194,2023-05-01
3591,country_35,ID_1190,2015-03-01
3592,country_4,ID_364,2016-02-01
3593,country_32,ID_2752,2008-04-01
3594,country_42,ID_3160,2006-11-01
3595,country_32,ID_2790,2020-07-01
3597,country_37,ID_566,2007-03-01
3598,country_42,ID_3154,2014-11-01
3600,country_35,ID_1194,2017-04-01
3601,country_14,ID_1343,2001-04-01
3602,country_2,ID_134,2006-12-01
3604,country_15,ID_944,2016-11-01
3606,country_18,ID_1618,2014-07-01
3607,country_14,ID_1405,2016-03-01
3608,country_14,ID_1405,2022-05-01
3609,country_37,ID_605,2021-11-01
3610,country_21,ID_1837,2023-06-01
3611,country_4,ID_329,1998-02-01
3612,country_38,ID_3085,2022-05-01
3613,country_20,ID_1734,2020-08-01
3614,country_41,ID_3242,2001-05-01
3616,country_1,ID_235,2010-11-01
3617,country_15,ID_934,2022-03-01
3619,country_2,ID_130,2016-01-01
3620,country_24,ID_2110,2019-11-01
3623,country_42,ID_3202,2022-08-01
3625,country_6,ID_489,2015-12-01
3626,country_37,ID_583,2005-09-01
3628,country_35,ID_1194,2018-05-01
3629,country_6,ID_498,1999-08-01
3630,country_15,ID_945,2014-05-01
3631,country_42,ID_3171,2021-11-01
3632,country_22,ID_1952,2016-08-01
3633,country_29,ID_2440,2018-10-01
3634,country_7,ID_700,2016-06-01
3635,country_22,ID_1924,2013-11-01
3636,country_42,ID_3160,2015-05-01
3637,country_13,ID_1323,2012-07-01
3638,country_38,ID_3109,2016-02-01
3639,country_21,ID_1841,2008-02-01
3640,country_6,ID_471,1996-03-01
3642,country_16,ID_1445,2009-02-01
3643,country_15,ID_946,2014-01-01
3644,country_22,ID_1959,2018-06-01
3646,country_0,ID_44,2017-02-01
3648,country_38,ID_3069,2002-02-01
3649,country_21,ID_1843,2015-06-01
3650,country_4,ID_329,2016-03-01
3652,country_21,ID_1834,2015-08-01
3653,country_0,ID_69,2017-05-01
3654,country_33,ID_2821,2020-08-01
3655,country_1,ID_203,2002-03-01
3658,country_41,ID_3232,2000-12-01
3659,country_15,ID_913,1998-03-01
3660,country_22,ID_1950,2020-02-01
3661,country_15,ID_930,2004-08-01
3662,country_38,ID_3060,2009-05-01
3663,country_6,ID_536,2007-01-01
3665,country_21,ID_1836,2012-07-01
3666,country_24,ID_2082,2013-05-01
3667,country_41,ID_3220,2006-02-01
3668,country_34,ID_3362,2021-06-01
3670,country_10,ID_854,2016-01-01
3672,country_16,ID_1492,2023-11-01
3673,country_36,ID_2682,2008-05-01
3674,country_21,ID_1829,2015-03-01
3676,country_4,ID_364,2014-06-01
3678,country_4,ID_323,2008-01-01
3680,country_38,ID_3100,1991-02-01
3681,country_31,ID_2628,2022-10-01
3682,country_21,ID_1843,2016-04-01
3685,country_21,ID_1877,2025-02-01
3686,country_25,ID_2236,2021-11-01
3687,country_4,ID_316,2019-09-01
3688,country_6,ID_508,2021-05-01
3690,country_6,ID_497,2000-11-01
3691,country_42,ID_3138,1999-01-01
3692,country_15,ID_987,2020-02-01
3693,country_33,ID_2836,2022-06-01
3694,country_42,ID_3165,2008-02-01
3695,country_42,ID_3167,2015-05-01
3696,country_6,ID_538,2018-03-01
3699,country_20,ID_1704,2004-11-01
3700,country_35,ID_1183,2016-01-01
3701,country_22,ID_1925,2012-08-01
3702,country_15,ID_988,2021-07-01
3704,country_16,ID_1478,2022-06-01
3705,country_24,ID_2056,2013-12-01
3706,country_24,ID_2110,2023-08-01
3707,country_4,ID_333,2022-02-01
3708,country_42,ID_3161,2008-12-01
3709,country_5,ID_421,2022-01-01
3710,country_30,ID_2529,2020-06-01
3711,country_32,ID_2746,2002-11-01
3712,country_18,ID_1656,2001-09-01
3713,country_18,ID_1645,2016-06-01
3714,country_20,ID_1706,1998-10-01
3715,country_15,ID_946,2014-11-01
3716,country_1,ID_191,2021-11-01
3717,country_38,ID_3113,2025-07-01
3718,country_26,ID_2183,2020-07-01
3719,country_31,ID_2611,2012-11-01
3723,country_6,ID_490,1990-11-01
3724,country_22,ID_1905,2020-08-01
3727,country_6,ID_536,2020-02-01
3728,country_21,ID_1837,2021-09-01
3730,country_34,ID_3339,2021-07-01
3731,country_10,ID_860,2023-12-01
3732,country_4,ID_338,2023-04-01
3733,country_10,ID_868,2016-02-01
3734,country_21,ID_1811,1997-09-01
3735,country_16,ID_1449,2008-02-01
3736,country_31,ID_2605,2024-03-01
3737,country_21,ID_1884,2022-02-01
3738,country_20,ID_1731,2003-11-01
3741,country_15,ID_957,2017-02-01
3742,country_38,ID_3073,2020-08-01
3743,country_15,ID_977,2021-08-01
3744,country_21,ID_1848,2014-03-01
3746,country_15,ID_937,2014-06-01
3747,country_14,ID_1369,2021-02-01
3748,country_1,ID_207,2019-11-01
3749,country_6,ID_492,2009-05-01
3750,country_31,ID_2615,2014-03-01
3751,country_15,ID_989,2016-11-01
3753,country_36,ID_2711,2022-03-01
3754,country_42,ID_3179,2015-12-01
3755,country_37,ID_583,2021-12-01
3756,country_32,ID_2778,2012-09-01
3758,country_32,ID_2790,2019-10-01
3761,country_42,ID_3152,2011-06-01
3762,country_22,ID_1959,2008-02-01
3764,country_14,ID_1362,2009-12-01
3765,country_2,ID_117,2022-04-01
3766,country_15,ID_932,2015-02-01
3767,country_15,ID_938,2017-05-01
3769,country_33,ID_2836,2016-10-01
3770,country_4,ID_298,2003-01-01
3771,country_22,ID_1959,2016-02-01
3773,country_0,ID_66,2005-08-01
3774,country_38,ID_3073,2019-07-01
3776,country_21,ID_1843,2004-09-01
3777,country_5,ID_446,2015-06-01
3779,country_6,ID_536,2009-05-01
3780,country_14,ID_1375,2013-10-01
3783,country_10,ID_854,2008-10-01
3784,country_36,ID_2682,2020-08-01
3786,country_42,ID_3199,2023-09-01
3787,country_15,ID_946,2014-05-01
3788,country_16,ID_1503,2007-07-01
3789,country_14,ID_1375,2001-10-01
3790,country_35,ID_1194,2014-10-01
3791,country_21,ID_1878,2000-02-01
3793,country_38,ID_3074,2016-06-01
3794,country_21,ID_1841,2020-04-01
3795,country_22,ID_1961,2023-11-01
3796,country_18,ID_1659,2006-09-01
3799,country_4,ID_298,1998-09-01
3800,country_15,ID_920,2006-09-01
3802,country_11,ID_1055,2020-11-01
3803,country_41,ID_3221,1997-12-01
3804,country_38,ID_3062,2007-12-01
3805,country_22,ID_1941,2022-05-01
3806,country_30,ID_2530,2020-03-01
3808,country_42,ID_3154,2001-05-01
3809,country_15,ID_959,2006-06-01
3810,country_32,ID_2754,2015-07-01
3811,country_41,ID_3250,2023-06-01
3812,country_40,ID_3013,2016-11-01
3813,country_41,ID_3282,2014-08-01
3814,country_21,ID_1853,2019-11-01
3815,country_4,ID_307,1998-07-01
3816,country_38,ID_3050,2020-09-01
3819,country_18,ID_1659,2007-08-01
3820,country_16,ID_1463,2018-01-01
3821,country_6,ID_496,2022-11-01
3822,country_24,ID_2086,2019-04-01
3823,country_35,ID_1188,2020-02-01
3824,country_16,ID_1458,2018-10-01
3826,country_14,ID_1362,2012-12-01
3827,country_21,ID_1834,2017-04-01
3829,country_16,ID_1444,2011-07-01
3831,country_41,ID_3244,2009-08-01
3832,country_41,ID_3244,2020-01-01
3833,country_15,ID_913,1999-04-01
3835,country_32,ID_2786,2007-09-01
3836,country_6,ID_509,2020-03-01
3837,country_21,ID_1823,2024-06-01
